#compound_ID,Exp_label(HGMMS/HGMMI),chemical_name,SMILES,reaction_type,direct_metabolite,final_metabolite,reference_year_month,reference_title,DOI
TI0422,HGMMI,cyproheptadine.hcl sesquihydrate,CN1CCC(=C2c3ccccc3C=Cc3ccccc23)CC1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0423,HGMMI,abacavir,C1CC1Nc1nc(nc2c1ncn2[C@@H]1C[C@H](C=C1)CO)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0424,HGMMI,acebutolol,CCCC(=O)Nc1cc(c(cc1)OC[C@H](CNC(C)C)O)C(=O)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0425,HGMMI,acetaminophen,CC(=O)Nc1ccc(cc1)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0426,HGMMI,acetohexamide,CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0427,HGMMI,adefovir dipivoxil,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c1ncnc2N)OCOC(=O)C(C)(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0428,HGMMI,alosetron.hcl,Cc1c(nc[nH]1)CN1CCc2c(C1=O)c1ccccc1n2C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0429,HGMMI,ambrisentan,Cc1cc(nc(n1)O[C@H](C(=O)O)C(c1ccccc1)(c1ccccc1)OC)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0430,HGMMI,artemether,C[C@@H]1CC[C@@H]2[C@H]([C@H](O[C@@H]3[C@@]42[C@H]1CC[C@](O3)(OO4)C)OC)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0431,HGMMI,asenapine maleate,CN1C[C@H]2[C@@H](C1)c1c(ccc(c1)Cl)Oc1ccccc21,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0432,HGMMI,atorvastatin calcium,CC(C)c1c(c(c(n1CC[C@@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0433,HGMMI,benztropine mesylate,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c1ccccc1)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0434,HGMMI,bisoprolol fumarate,CC(C)NC[C@H](COc1ccc(cc1)COCCOC(C)C)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0435,HGMMI,brompheniramine maleate,CN(C)CC[C@H](c1ccc(cc1)Br)c1ccccn1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0436,HGMMI,butorphanol-(+)-tartrate (schedule iv),C1CC[C@]2([C@@H]3Cc4c([C@@]2(C1)CCN3CC1CCC1)cc(cc4)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0437,HGMMI,carbinoxamine maleate,CN(C)CCO[C@H](c1ccc(cc1)Cl)c1ccccn1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0438,HGMMI,cefpodoxime proxetil,CC(C)OC(=O)O[C@H](C)OC(=O)C1=C(CS[C@@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/c1csc(n1)N)COC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0439,HGMMI,chlorothiazide,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0440,HGMMI,chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0441,HGMMI,chlorthalidone,c1ccc2c(c1)C(=O)N[C@@]2(c1cc(c(cc1)Cl)S(=O)(=O)N)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0442,HGMMI,chlorzoxazone,c1cc2c(cc1Cl)[nH]c(=O)o2,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0443,HGMMI,cilostazol,C1CCC(CC1)n1c(nnn1)CCCCOc1cc2c(cc1)NC(=O)CC2,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0444,HGMMI,cinacalcet.hcl,C[C@@H](c1cccc2ccccc12)NCCCc1cc(ccc1)C(F)(F)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0445,HGMMI,clobazam,CN1C(=O)CC(=O)N(c2c1ccc(c2)Cl)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0446,HGMMI,clomipramine,CN(C)CCCN1c2ccccc2CCc2c1cc(cc2)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0447,HGMMI,dapsone,c1cc(ccc1N)S(=O)(=O)c1ccc(cc1)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0448,HGMMI,darifenacin,C1CN(C[C@@H]1C(c1ccccc1)(c1ccccc1)C(=O)N)CCc1cc2c(cc1)OCC2,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0449,HGMMI,darunavir,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2[C@@H]1CCO2)O)S(=O)(=O)c1ccc(cc1)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0450,HGMMI,deferasirox,C1=C/C(=c/2\[nH]/c(=C/3\C=CC=CC3=O)/n([nH]2)c2ccc(cc2)C(=O)O)/C(=O)C=C1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0451,HGMMI,demeclocycline.hcl,CN(C)[C@@H]1[C@H]2C[C@@H]3[C@H](c4c(ccc(c4C(=C3C(=O)[C@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0452,HGMMI,desipramine.hcl,CNCCCN1c2ccccc2CCc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0453,HGMMI,desvenlafaxine,CN(C)C[C@H](c1ccc(cc1)O)C1(CCCCC1)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0454,HGMMI,dienogest,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@H]1CC[C@]2(CC#N)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0455,HGMMI,diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0456,HGMMI,disopyramide,CC(C)N(CC[C@](c1ccccc1)(c1ccccn1)C(=O)N)C(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0457,HGMMI,doxepin,CN(C)CC/C=C\1/c2ccccc2COc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0458,HGMMI,dutasteride,C[C@@]12CC[C@@H]3[C@H]([C@@H]1CC[C@H]2C(=O)Nc1c(ccc(c1)C(F)(F)F)C(F)(F)F)CC[C@H]1[C@@]3(C=CC(=O)N1)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0459,HGMMI,estropipate,C[C@@]12CC[C@@H]3[C@H]([C@@H]1CCC2=O)CCc1c3ccc(c1)OS(=O)(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0460,HGMMI,ethinyl estradiol,C[C@]12CC[C@@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCc1c3ccc(c1)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0461,HGMMI,ethionamide,CCc1nccc(c1)C(=S)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0462,HGMMI,everolimus,C[C@H]1CC[C@@H]2C[C@@H](/C(=C\C=C/C=C\[C@@H](C[C@H](C(=O)[C@H]([C@H](/C(=C\[C@@H](C(=O)C[C@@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]1(O2)O)[C@H](C)C[C@@H]1CC[C@H]([C@H](C1)OC)OCCO)C)/C)O)OC)C)C)/C)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0463,HGMMI,fexofenadine,CC(C)(c1ccc(cc1)[C@H](CCCN1CC[C@@H](CC1)C(c1ccccc1)(c1ccccc1)O)O)C(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0464,HGMMI,fingolimod,CCCCCCCCc1ccc(cc1)CCC(CO)(CO)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0465,HGMMI,flavoxate,Cc1c(oc2c(c1=O)cccc2C(=O)OCCN1CCCCC1)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0466,HGMMI,formoterol,C[C@H](Cc1ccc(cc1)OC)NC[C@H](c1cc(c(cc1)O)NC=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0467,HGMMI,gemifloxacin,CO/N=C\1/CN(C[C@H]1CN)c1c(cc2c(=O)c(cn(c2n1)C1CC1)C(=O)O)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0468,HGMMI,hydralazine,c1ccc2c(c1)cnnc2NN,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0469,HGMMI,hydrochlorothiazide,C1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0470,HGMMI,hydroflumethiazide,C1Nc2c(cc(c(c2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0471,HGMMI,hydroxychloroquine sulfate,CCN(CCC[C@H](C)Nc1c2ccc(cc2ncc1)Cl)CCO,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0472,HGMMI,hydroxyzine dihydrochloride,C1CN(CCN1CCOCCO)[C@H](c1ccccc1)c1ccc(cc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0473,HGMMI,indinavir,CC(C)(C)NC(=O)[C@H]1CN(CCN1C[C@H](C[C@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](Cc2ccccc12)O)O)Cc1cnccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0474,HGMMI,isocarboxazid,Cc1cc(no1)C(=O)NNCc1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0475,HGMMI,isradipine,CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)C)c1cccc2nonc12)C(=O)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0476,HGMMI,labetalol,C[C@H](CCc1ccccc1)NC[C@H](c1cc(c(cc1)O)C(=O)N)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0477,HGMMI,lacosamide,CC(=O)N[C@H](COC)C(=O)NCc1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0478,HGMMI,lamivudine,C1[C@H](O[C@H](S1)CO)n1ccc(nc1=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0479,HGMMI,lenalidomide,C1CC(=O)NC(=O)[C@H]1N1Cc2c(C1=O)cccc2N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0480,HGMMI,lopinavir,Cc1c(c(ccc1)C)OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0481,HGMMI,loxapine succinate,CN1CCN(CC1)C1=Nc2ccccc2Oc2c1cc(cc2)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0482,HGMMI,maraviroc,Cc1nnc(n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](c1ccccc1)NC(=O)C1CCC(CC1)(F)F)C(C)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0483,HGMMI,meclizine dihydrochloride,Cc1cc(ccc1)CN1CCN(CC1)[C@H](c1ccccc1)c1ccc(cc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0484,HGMMI,meclofenamate,Cc1c(c(c(cc1)Cl)Nc1ccccc1C(=O)O)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0485,HGMMI,meprobamate,CCCC(C)(COC(=O)N)COC(=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0486,HGMMI,mestranol,C[C@]12CC[C@@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCc1c3ccc(c1)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0487,HGMMI,methazolamide,CC(=O)/N=c\1/n(nc(s1)S(=O)(=O)N)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0488,HGMMI,methenamine hippurate,c1ccc(cc1)C(=O)NCC(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0489,HGMMI,methocarbamol,COc1ccccc1OC[C@@H](COC(=O)N)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0490,HGMMI,methylergonovine maleate,CC[C@H](CO)NC(=O)[C@H]1CN([C@H]2Cc3c[nH]c4cccc(c34)C2=C1)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0491,HGMMI,metolazone,C[C@H]1Nc2cc(c(cc2C(=O)N1c1ccccc1C)S(=O)(=O)N)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0492,HGMMI,metyrapone,CC(C)(c1cnccc1)C(=O)c1cnccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0493,HGMMI,mexiletine,Cc1c(c(ccc1)C)OC[C@@H](C)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0494,HGMMI,miconazole,c1cc(c(cc1Cl)Cl)CO[C@H](Cn1ccnc1)c1c(cc(cc1)Cl)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0495,HGMMI,milnacipran,CCN(CC)C(=O)[C@]1(C[C@H]1CN)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0496,HGMMI,mirtazapine,CN1CCN2[C@H](C1)c1ccccc1Cc1c2nccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0497,HGMMI,modafinil,c1ccc(cc1)C(c1ccccc1)[S@@](=O)CC(=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0498,HGMMI,moexipril.hcl,CCOC(=O)[C@@H](CCc1ccccc1)N[C@H](C)C(=O)N1Cc2cc(c(cc2C[C@H]1C(=O)O)OC)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0499,HGMMI,nadolol,CC(C)(C)NC[C@H](COc1cccc2c1C[C@H]([C@@H](C2)O)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0500,HGMMI,naratriptan.hcl,CNS(=O)(=O)CCc1cc2c(cc1)[nH]cc2C1CCN(CC1)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0501,HGMMI,nebivolol,C1Cc2c(ccc(c2)F)O[C@H]1[C@H](CNC[C@H]([C@@H]1CCc2c(O1)ccc(c2)F)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0502,HGMMI,nortriptyline,CNCCC=C1c2ccccc2CCc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0503,HGMMI,oxtriphylline,Cn1c(c2c(ncn2)n(c1=O)C)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0504,HGMMI,palonosetron.hcl,C1C[C@@H]2CN(C(=O)c3c2c(ccc3)C1)[C@@H]1CN2CC[C@H]1CC2,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0505,HGMMI,pazopanib.hcl,Cc1c(cc(cc1)Nc1nccc(n1)N(C)c1cc2nn(c(c2cc1)C)C)S(=O)(=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0506,HGMMI,pemirolast potassium,Cc1cccn2c1ncc(c2=O)c1nnn[nH]1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0507,HGMMI,perindopril erbumine,CCC[C@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0508,HGMMI,perphenazine,C1CN(CCN1CCCN1c2ccccc2Sc2c1cc(cc2)Cl)CCO,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0509,HGMMI,phenylephrine,CNC[C@H](c1cc(ccc1)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0510,HGMMI,pitavastatin calcium,C1CC1c1nc2ccccc2c(c1/C=C/[C@H](C[C@@H](CC(=O)O)O)O)c1ccc(cc1)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0511,HGMMI,posaconazole,CC[C@H]([C@H](C)O)n1c(=O)n(cn1)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OC[C@H]1C[C@](OC1)(Cn1cncn1)c1c(cc(cc1)F)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0512,HGMMI,pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0513,HGMMI,primidone,CCC1(C(=O)NCNC1=O)c1ccccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0514,HGMMI,propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0515,HGMMI,protriptyline.hcl,CNCCC[C@@H]1c2ccccc2C=Cc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0516,HGMMI,pyrazinamide,c1cnc(cn1)C(=O)N,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0517,HGMMI,pyrimethamine,CCc1c(c(nc(n1)N)N)c1ccc(cc1)Cl,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0518,HGMMI,rabeprazole,Cc1c(ccnc1C[S@@](=O)c1nc2ccccc2[nH]1)OCCCOC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0519,HGMMI,raltegravir,Cc1nnc(o1)C(=O)NC(C)(C)c1nc(c(c(=O)n1C)O)C(=O)NCc1ccc(cc1)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0520,HGMMI,rasagiline mesylate,C#CCN[C@@H]1CCc2ccccc12,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0521,HGMMI,reserpine,CO[C@@H]1[C@@H](C[C@@H]2CN3CCc4c([C@H]3C[C@@H]2[C@H]1C(=O)OC)[nH]c1c4ccc(c1)OC)OC(=O)c1cc(c(c(c1)OC)OC)OC,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0522,HGMMI,rifaximin,C[C@@H]1/C=C/C=C(\C(=O)Nc2c(c3c(c4c(c(c3O)C)O[C@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@H]([C@@H]([C@@H]1O)C)O)C)OC(=O)C)C)OC)C)c1c2n2ccc(cc2n1)C)O)/C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0523,HGMMI,ropinirole,CCCN(CCC)CCc1c2CC(=O)Nc2ccc1,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0524,HGMMI,rosuvastatin calcium,CC(C)c1nc(nc(c1/C=C\[C@@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)N(C)S(=O)(=O)C,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0525,HGMMI,rufinamide,c1cc(c(c(c1)F)Cn1cc(nn1)C(=O)N)F,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
TI0526,HGMMI,saquinavir mesylate,CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@H]2CN1C[C@H]([C@@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)N)NC(=O)c1nc2ccccc2cc1)O,NONE,NONE,NONE,2020/06,Personalized Mapping of Drug Metabolism by the Human Gut Microbiome,10.1016/j.cell.2020.05.001
